Seg,Point,ID,Tag No.,Type,Combination,Nominal,GlobalFX,GlobalFY,GlobalFZ,GlobalFR,GlobalDX,GlobalDY,GlobalDZ,GlobalDR,LocalDir1,Force1,Disp1,Gap1,LocalDir2,Force2,Disp2,Gap2,LocalDir3,Force3,Disp3,Gap3,Stiffness,Friction,ColdLoad,CoordX,CoordY,CoordZ
AV,AV04,AV04 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,23,0,23,0.038,0,0.187,0.191,down,23,0,0,#NAME?,0,0.187,0,#NAME?,0,0.038,0,10000000000,0,0,-50.9,22.6,8.89
AV,AV05,AV05 1,,Rod Hgr,COLD,0,0,-19,0,19,-0.002,0,-0.011,0.011,down,19,0,0,#NAME?,0,0.011,0,#NAME?,0,0.002,0,10000000000,0,0,-54.88,22.6,8.89
AV,AV05,AV05 1,,Rod Hgr,OPERATING,0,0,-43,0,43,0.017,0,-0.013,0.021,down,43,0,0,#NAME?,0,0.013,0,#NAME?,0,0.017,0,10000000000,0,0,-54.88,22.6,8.89
AV,AV05,AV05 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,43,0,43,0.029,0,0.175,0.178,down,43,0,0,#NAME?,0,0.175,0,#NAME?,0,0.029,0,10000000000,0,0,-54.88,22.6,8.89
AV,AV05,AV05 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,50,0,50,0.033,0,0.091,0.097,down,50,0,0,#NAME?,0,0.091,0,#NAME?,0,0.033,0,10000000000,0,0,-54.88,22.6,8.89
AV,AV05,AV05 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,50,0,50,0.045,0,0.254,0.258,down,50,0,0,#NAME?,0,0.254,0,#NAME?,0,0.045,0,10000000000,0,0,-54.88,22.6,8.89
AV,AV08,AV08 1,,Rod Hgr,COLD,0,0,-29,0,29,-0.002,0,-0.024,0.024,down,29,0,0,#NAME?,0,0.024,0,#NAME?,0,0.002,0,10000000000,0,0,-56,21.21,8.89
AV,AV08,AV08 1,,Rod Hgr,OPERATING,0,0,-6,0,6,0.023,0,-0.027,0.035,down,6,0,0,#NAME?,0,0.027,0,#NAME?,0,0.023,0,10000000000,0,0,-56,21.21,8.89
AV,AV08,AV08 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,7,0,7,0.035,0,0.18,0.184,down,7,0,0,#NAME?,0,0.18,0,#NAME?,0,0.035,0,10000000000,0,0,-56,21.21,8.89
AV,AV08,AV08 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,13,0,13,0.039,0,0.115,0.121,down,13,0,0,#NAME?,0,0.115,0,#NAME?,0,0.039,0,10000000000,0,0,-56,21.21,8.89
AV,AV08,AV08 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,13,0,13,0.051,0,0.267,0.272,down,13,0,0,#NAME?,0,0.267,0,#NAME?,0,0.051,0,10000000000,0,0,-56,21.21,8.89
AV,AV09,AV09 1,,Rod Hgr,COLD,0,0,-22,0,22,-0.002,0,-0.027,0.027,down,22,0,0,#NAME?,0,0.027,0,#NAME?,0,0.002,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 1,,Rod Hgr,OPERATING,0,0,-24,0,24,0.03,0,-0.029,0.042,down,24,0,0,#NAME?,0,0.029,0,#NAME?,0,0.03,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,25,0,25,0.042,0,0.14,0.147,down,25,0,0,#NAME?,0,0.14,0,#NAME?,0,0.042,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,25,0,25,0.047,0,0.14,0.148,down,25,0,0,#NAME?,0,0.14,0,#NAME?,0,0.047,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,25,0,25,0.059,0,0.25,0.257,down,25,0,0,#NAME?,0,0.25,0,#NAME?,0,0.059,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,-0.002,0,-0.027,0.027,back,0,0.027,0.13,d-fr,0,0.002,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,0.03,0,-0.029,0.042,back,0,0.029,0.13,u-fr,0,0.03,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,5,5,0.042,0,0.14,0.147,back,5,0.14,0.13,d-fr,0,0.042,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,0,0,0,0,0.047,0,0.14,0.148,back,0,0.14,0.13,d-fr,0,0.047,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.89
AV,AV09,AV09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,0,0,6,6,0.059,0,0.25,0.257,back,6,0.25,0.13,d-fr,0,0.059,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.89
AW,AW03,AW03 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-99,4,99,0.167,0,0.06,0.178,down,99,0,0,left,4,0.06,0.06,back,0,0.167,0,10000000000,0.3,0,-84.1,29.3,7.2
AW,AW03,AW03 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,2,-101,3,101,0.167,0,0.06,0.178,down,101,0,0,left,3,0.06,0.06,back,2,0.167,0,10000000000,0.3,0,-84.1,29.3,7.2
AW,AW03,AW03 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,2,105,11,106,0.173,0,0.06,0.184,down,105,0,0,left,11,0.06,0.06,back,2,0.173,0,10000000000,0.3,0,-84.1,29.3,7.2
AW,AW03,AW03 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,2,112,7,113,0.29,0,0.06,0.296,down,112,0,0,left,7,0.06,0.06,back,2,0.29,0,10000000000,0.3,0,-84.1,29.3,7.2
AW,AW03,AW03 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,2,113,15,114,0.291,0,0.06,0.297,down,113,0,0,left,15,0.06,0.06,back,2,0.291,0,10000000000,0.3,0,-84.1,29.3,7.2
AX,AX03,AX03 1,,Rod Hgr,COLD,0,0,-29,0,29,0,0,-0.001,0.001,down,29,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-46.86,22.6,8.09
AX,AX03,AX03 1,,Rod Hgr,OPERATING,0,0,-26,0,26,0.004,0,-0.003,0.005,down,26,0,0,#NAME?,0,0.003,0,#NAME?,0,0.004,0,10000000000,0,0,-46.86,22.6,8.09
AX,AX03,AX03 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,28,0,28,0.009,0,0.039,0.04,down,28,0,0,#NAME?,0,0.039,0,#NAME?,0,0.009,0,10000000000,0,0,-46.86,22.6,8.09
AX,AX03,AX03 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,29,0,29,0.009,0,0.013,0.016,down,29,0,0,#NAME?,0,0.013,0,#NAME?,0,0.009,0,10000000000,0,0,-46.86,22.6,8.09
AX,AX03,AX03 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,29,0,29,0.014,0,0.05,0.052,down,29,0,0,#NAME?,0,0.05,0,#NAME?,0,0.014,0,10000000000,0,0,-46.86,22.6,8.09
AX,AX04,AX04 1,,Rod Hgr,COLD,0,0,-32,0,32,0,0,-0.002,0.002,down,32,0,0,#NAME?,0,0.002,0,#NAME?,0,0,0,10000000000,0,0,-50.9,22.6,8.09
AX,AX04,AX04 1,,Rod Hgr,OPERATING,0,0,-29,0,29,0.011,0,-0.002,0.011,down,29,0,0,#NAME?,0,0.002,0,#NAME?,0,0.011,0,10000000000,0,0,-50.9,22.6,8.09
AX,AX04,AX04 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,30,0,30,0.016,0,0.098,0.099,down,30,0,0,#NAME?,0,0.098,0,#NAME?,0,0.016,0,10000000000,0,0,-50.9,22.6,8.09
AX,AX04,AX04 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,30,0,30,0.016,0,0.03,0.034,down,30,0,0,#NAME?,0,0.03,0,#NAME?,0,0.016,0,10000000000,0,0,-50.9,22.6,8.09
AX,AX04,AX04 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,31,0,31,0.021,0,0.126,0.127,down,31,0,0,#NAME?,0,0.126,0,#NAME?,0,0.021,0,10000000000,0,0,-50.9,22.6,8.09
AX,AX05,AX05 1,,Rod Hgr,COLD,0,0,-16,0,16,0,0,-0.003,0.003,down,16,0,0,#NAME?,0,0.003,0,#NAME?,0,0,0,10000000000,0,0,-54.88,22.6,8.09
AX,AX05,AX05 1,,Rod Hgr,OPERATING,0,0,-40,0,40,0.017,0,-0.002,0.018,down,40,0,0,#NAME?,0,0.002,0,#NAME?,0,0.017,0,10000000000,0,0,-54.88,22.6,8.09
AX,AX05,AX05 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,40,0,40,0.022,0,0.137,0.139,down,40,0,0,#NAME?,0,0.137,0,#NAME?,0,0.022,0,10000000000,0,0,-54.88,22.6,8.09
AX,AX05,AX05 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,47,0,47,0.023,0,0.047,0.052,down,47,0,0,#NAME?,0,0.047,0,#NAME?,0,0.023,0,10000000000,0,0,-54.88,22.6,8.09
AX,AX05,AX05 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,47,0,47,0.028,0,0.182,0.184,down,47,0,0,#NAME?,0,0.182,0,#NAME?,0,0.028,0,10000000000,0,0,-54.88,22.6,8.09
AX,AX08,AX08 1,,Rod Hgr,COLD,0,0,-30,0,30,-0.001,0,-0.007,0.007,down,30,0,0,#NAME?,0,0.007,0,#NAME?,0,0.001,0,10000000000,0,0,-56,21.21,8.09
AX,AX08,AX08 1,,Rod Hgr,OPERATING,0,0,-7,0,7,0.023,0,-0.008,0.024,down,7,0,0,#NAME?,0,0.008,0,#NAME?,0,0.023,0,10000000000,0,0,-56,21.21,8.09
AX,AX08,AX08 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,9,0,9,0.028,0,0.137,0.14,down,9,0,0,#NAME?,0,0.137,0,#NAME?,0,0.028,0,10000000000,0,0,-56,21.21,8.09
AX,AX08,AX08 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,15,0,15,0.029,0,0.06,0.067,down,15,0,0,#NAME?,0,0.06,0,#NAME?,0,0.029,0,10000000000,0,0,-56,21.21,8.09
AX,AX08,AX08 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,15,0,15,0.034,0,0.189,0.192,down,15,0,0,#NAME?,0,0.189,0,#NAME?,0,0.034,0,10000000000,0,0,-56,21.21,8.09
AX,AX09,AX09 1,,Rod Hgr,COLD,0,0,-22,0,22,-0.001,0,-0.007,0.007,down,22,0,0,#NAME?,0,0.007,0,#NAME?,0,0.001,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 1,,Rod Hgr,OPERATING,0,0,-24,0,24,0.03,0,-0.008,0.031,down,24,0,0,#NAME?,0,0.008,0,#NAME?,0,0.03,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,25,0,25,0.035,0,0.104,0.11,down,25,0,0,#NAME?,0,0.104,0,#NAME?,0,0.035,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,25,0,25,0.037,0,0.078,0.086,down,25,0,0,#NAME?,0,0.078,0,#NAME?,0,0.037,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,25,0,25,0.041,0,0.174,0.179,down,25,0,0,#NAME?,0,0.174,0,#NAME?,0,0.041,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,-0.001,0,-0.007,0.007,back,0,0.007,0.13,d-fr,0,0.001,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,0.03,0,-0.008,0.031,back,0,0.008,0.13,u-fr,0,0.03,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,5,5,0.035,0,0.104,0.11,back,5,0.104,0.13,d-fr,0,0.035,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,0,0,0,0,0.037,0,0.078,0.086,back,0,0.078,0.13,d-fr,0,0.037,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.09
AX,AX09,AX09 2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,0,0,5,5,0.041,0,0.174,0.179,back,5,0.174,0.13,d-fr,0,0.041,0,l-fr,0,0,0,10000000000,0,0,-60.32,21.21,8.09
AY,AY08,AY08 1,,Rod Hgr,COLD,3,0,-139,0,139,-0.016,0,0.067,0.069,down,139,0,0,#NAME?,0,0.067,0,#NAME?,0,0.016,0,10000000000,0,0,-7.75,39.83,54.56
AY,AY08,AY08 1,,Rod Hgr,OPERATING,3,0,-90,0,90,-0.523,0,0.034,0.524,down,90,0,0,#NAME?,0,0.034,0,#NAME?,0,0.523,0,10000000000,0,0,-7.75,39.83,54.56
AY,AY08,AY08 1,,Rod Hgr,OPERATING + E/W SEISMIC,3,0,107,0,107,0.579,0,0.255,0.633,down,107,0,0,#NAME?,0,0.255,0,#NAME?,0,0.579,0,10000000000,0,0,-7.75,39.83,54.56
AY,AY08,AY08 1,,Rod Hgr,OPERATING + N/S SEISMIC,3,0,107,0,107,0.566,0,0.119,0.579,down,107,0,0,#NAME?,0,0.119,0,#NAME?,0,0.566,0,10000000000,0,0,-7.75,39.83,54.56
AY,AY08,AY08 1,,Rod Hgr,OPERATING + ALL SEISMIC,3,0,119,0,119,0.622,0,0.338,0.708,down,119,0,0,#NAME?,0,0.338,0,#NAME?,0,0.622,0,10000000000,0,0,-7.75,39.83,54.56
AY,AY09,AY09 1,,Rod Hgr,COLD,3,0,0,0,0,-0.016,0.002,0.11,0.111,up,0,0.002,100,#NAME?,0,0.11,0,#NAME?,0,0.016,0,10000000000,0,0,-15.31,39.83,54.56
AY,AY09,AY09 1,,Rod Hgr,OPERATING,3,0,-21,0,21,-0.514,0,-0.021,0.514,down,21,0,0,#NAME?,0,0.021,0,#NAME?,0,0.514,0,10000000000,0,0,-15.31,39.83,54.56
AY,AY09,AY09 1,,Rod Hgr,OPERATING + E/W SEISMIC,3,0,21,0,21,0.57,0.018,0.374,0.682,down,21,0.018,0,#NAME?,0,0.374,0,#NAME?,0,0.57,0,10000000000,0,0,-15.31,39.83,54.56
AY,AY09,AY09 1,,Rod Hgr,OPERATING + N/S SEISMIC,3,0,30,0,30,0.557,0.002,0.182,0.586,down,30,0.002,0,#NAME?,0,0.182,0,#NAME?,0,0.557,0,10000000000,0,0,-15.31,39.83,54.56
AY,AY09,AY09 1,,Rod Hgr,OPERATING + ALL SEISMIC,3,0,30,0,30,0.612,0.02,0.53,0.81,down,30,0.02,0,#NAME?,0,0.53,0,#NAME?,0,0.612,0,10000000000,0,0,-15.31,39.83,54.56
AY,AY16,AY16 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-301,0,301,-0.011,0,0.013,0.017,down,301,0,0,rght,0,0.013,0.06,back,0,0.011,0,10000000000,0.3,0,-16.23,29.59,55.29
AY,AY16,AY16 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-76,-528,-1,533,-0.011,0,0.013,0.017,down,528,0,0,left,1,-0.013,0.06,back,76,0.011,0,10000000000,0.3,0,-16.23,29.59,55.29
AY,AY16,AY16 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,76,561,44,568,0.05,0,0.046,0.068,down,561,0,0,left,44,0.046,0.06,back,76,0.05,0,10000000000,0.3,0,-16.23,29.59,55.29
AY,AY16,AY16 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,76,572,5,577,0.158,0,0.065,0.17,down,572,0,0,left,5,0.065,0.06,back,76,0.158,0,10000000000,0.3,0,-16.23,29.59,55.29
AY,AY16,AY16 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,76,594,48,601,0.196,0,0.098,0.219,down,594,0,0,left,48,0.098,0.06,back,76,0.196,0,10000000000,0.3,0,-16.23,29.59,55.29
AY,AY19,AY19 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-188,0,188,-0.011,0,0.004,0.011,down,188,0,0,rght,0,0.004,0.06,back,0,0.011,0,10000000000,0.3,0,-14.11,29.59,55.29
AY,AY19,AY19 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,0,0,0,0,-0.015,0.004,0.005,0.016,up,0,0.004,0.06,rght,0,0.005,0.06,back,0,0.015,0,10000000000,0.3,0,-14.11,29.59,55.29
AY,AY19,AY19 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,0,26,0,26,0.054,0.004,0.043,0.069,down,26,0.004,0,left,0,0.043,0.06,back,0,0.054,0,10000000000,0.3,0,-14.11,29.59,55.29
AY,AY19,AY19 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,0,43,0,43,0.161,0.004,0.044,0.167,down,43,0.004,0,left,0,0.044,0.06,back,0,0.161,0,10000000000,0.3,0,-14.11,29.59,55.29
AY,AY19,AY19 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,0,62,0,62,0.2,0.004,0.082,0.216,down,62,0.004,0,left,0,0.082,0.06,back,0,0.2,0,10000000000,0.3,0,-14.11,29.59,55.29
AZ,AZ08,AZ08 1,,Rod Hgr,COLD,3,0,-141,0,141,-0.006,0,0.03,0.03,down,141,0,0,#NAME?,0,0.03,0,#NAME?,0,0.006,0,10000000000,0,0,-7.76,39.81,53.89
AZ,AZ08,AZ08 1,,Rod Hgr,OPERATING,3,0,-128,0,128,-0.295,0,0.118,0.318,down,128,0,0,#NAME?,0,0.118,0,#NAME?,0,0.295,0,10000000000,0,0,-7.76,39.81,53.89
AZ,AZ08,AZ08 1,,Rod Hgr,OPERATING + E/W SEISMIC,3,0,134,0,134,0.331,0,0.276,0.431,down,134,0,0,#NAME?,0,0.276,0,#NAME?,0,0.331,0,10000000000,0,0,-7.76,39.81,53.89
AZ,AZ08,AZ08 1,,Rod Hgr,OPERATING + N/S SEISMIC,3,0,133,0,133,0.322,0,0.17,0.364,down,133,0,0,#NAME?,0,0.17,0,#NAME?,0,0.322,0,10000000000,0,0,-7.76,39.81,53.89
AZ,AZ08,AZ08 1,,Rod Hgr,OPERATING + ALL SEISMIC,3,0,134,0,134,0.358,0,0.327,0.485,down,134,0,0,#NAME?,0,0.327,0,#NAME?,0,0.358,0,10000000000,0,0,-7.76,39.81,53.89
AZ,AZ09,AZ09 1,,Rod Hgr,COLD,3,0,-38,0,38,-0.006,0,0.054,0.054,down,38,0,0,#NAME?,0,0.054,0,#NAME?,0,0.006,0,10000000000,0,0,-15.32,39.81,53.89
AZ,AZ09,AZ09 1,,Rod Hgr,OPERATING,3,0,-24,0,24,-0.285,0,0.074,0.295,down,24,0,0,#NAME?,0,0.074,0,#NAME?,0,0.285,0,10000000000,0,0,-15.32,39.81,53.89
AZ,AZ09,AZ09 1,,Rod Hgr,OPERATING + E/W SEISMIC,3,0,52,0,52,0.322,0.013,0.33,0.461,down,52,0.013,0,#NAME?,0,0.33,0,#NAME?,0,0.322,0,10000000000,0,0,-15.32,39.81,53.89
AZ,AZ09,AZ09 1,,Rod Hgr,OPERATING + N/S SEISMIC,3,0,29,0,29,0.312,0,0.174,0.358,down,29,0,0,#NAME?,0,0.174,0,#NAME?,0,0.312,0,10000000000,0,0,-15.32,39.81,53.89
AZ,AZ09,AZ09 1,,Rod Hgr,OPERATING + ALL SEISMIC,3,0,55,0,55,0.348,0.013,0.428,0.552,down,55,0.013,0,#NAME?,0,0.428,0,#NAME?,0,0.348,0,10000000000,0,0,-15.32,39.81,53.89
AZ,AZ21,AZ21 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-226,0,226,0,0,0.004,0.004,down,226,0,0,rght,0,0.004,0.06,forw,0,0,0,10000000000,0.3,0,-16.65,26.15,55.28
AZ,AZ21,AZ21 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,68,-361,-4,368,0.001,0,0.004,0.004,down,361,0,0,left,4,-0.004,0.06,forw,68,0.001,0,10000000000,0.3,0,-16.65,26.15,55.28
AZ,AZ21,AZ21 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,68,411,4,417,0.004,0,0.005,0.006,down,411,0,0,left,4,0.005,0.06,back,68,0.004,0,10000000000,0.3,0,-16.65,26.15,55.28
AZ,AZ21,AZ21 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,68,380,4,387,0.046,0,0.047,0.066,down,380,0,0,left,4,0.047,0.06,back,68,0.046,0,10000000000,0.3,0,-16.65,26.15,55.28
AZ,AZ21,AZ21 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,68,422,4,428,0.049,0,0.048,0.069,down,422,0,0,left,4,0.048,0.06,back,68,0.049,0,10000000000,0.3,0,-16.65,26.15,55.28
AZ,AZ27,AZ27 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-86,0,86,0,0,0.003,0.003,down,86,0,0,rght,0,0.003,0.06,forw,0,0,0,10000000000,0.3,0,-14.21,26.15,55.28
AZ,AZ27,AZ27 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-3,-14,3,14,-0.002,0,0.005,0.005,down,14,0,0,rght,3,0.005,0.06,back,3,0.002,0,10000000000,0.3,0,-14.21,26.15,55.28
AZ,AZ27,AZ27 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,3,32,3,33,0.005,0,0.014,0.015,down,32,0,0,left,3,0.014,0.06,back,3,0.005,0,10000000000,0.3,0,-14.21,26.15,55.28
AZ,AZ27,AZ27 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,3,28,3,28,0.048,0,0.022,0.053,down,28,0,0,left,3,0.022,0.06,back,3,0.048,0,10000000000,0.3,0,-14.21,26.15,55.28
AZ,AZ27,AZ27 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,3,44,3,44,0.051,0,0.031,0.059,down,44,0,0,left,3,0.031,0.06,back,3,0.051,0,10000000000,0.3,0,-14.21,26.15,55.28
BA,BA01,BA01 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-343,0,343,-0.003,0,0.01,0.01,down,343,0,0,rght,0,0.01,0.06,back,0,0.003,0,10000000000,0.3,0,-16.62,28.15,55.28
BA,BA01,BA01 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-107,-363,11,378,-0.008,0,0.011,0.013,down,363,0,0,rght,11,0.011,0.06,back,107,0.008,0,10000000000,0.3,0,-16.62,28.15,55.28
BA,BA01,BA01 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,107,400,72,420,0.012,0,0.046,0.048,down,400,0,0,left,72,0.046,0.06,back,107,0.012,0,10000000000,0.3,0,-16.62,28.15,55.28
BA,BA01,BA01 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,107,406,18,420,0.055,0,0.06,0.081,down,406,0,0,left,18,0.06,0.06,back,107,0.055,0,10000000000,0.3,0,-16.62,28.15,55.28
BA,BA01,BA01 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,107,430,78,450,0.06,0,0.095,0.112,down,430,0,0,left,78,0.095,0.06,back,107,0.06,0,10000000000,0.3,0,-16.62,28.15,55.28
BA,BA02,BA02 1,LOOSE FIT U-BOLT,Guide,COLD,3,0,-73,0,73,-0.002,0,0.008,0.009,down,73,0,0,rght,0,0.008,0.06,back,0,0.002,0,10000000000,0.3,0,-14.3,28.15,55.28
BA,BA02,BA02 1,LOOSE FIT U-BOLT,Guide,OPERATING,3,-8,-27,2,28,-0.01,0,0.01,0.015,down,27,0,0,rght,2,0.01,0.06,back,8,0.01,0,10000000000,0.3,0,-14.3,28.15,55.28
BA,BA02,BA02 1,LOOSE FIT U-BOLT,Guide,OPERATING + E/W SEISMIC,3,8,65,18,68,0.015,0,0.047,0.049,down,65,0,0,left,18,0.047,0.06,back,8,0.015,0,10000000000,0.3,0,-14.3,28.15,55.28
BA,BA02,BA02 1,LOOSE FIT U-BOLT,Guide,OPERATING + N/S SEISMIC,3,8,82,2,83,0.058,0,0.035,0.068,down,82,0,0,left,2,0.035,0.06,back,8,0.058,0,10000000000,0.3,0,-14.3,28.15,55.28
BA,BA02,BA02 1,LOOSE FIT U-BOLT,Guide,OPERATING + ALL SEISMIC,3,8,117,18,119,0.063,0,0.071,0.095,down,117,0,0,left,18,0.071,0.06,back,8,0.063,0,10000000000,0.3,0,-14.3,28.15,55.28
BB,BB07,BB07 1,,Rod Hgr,COLD,0,0,-21,0,21,0,0,0,0.001,down,21,0,0,#NAME?,0,0,0,#NAME?,0,0,0,10000000000,0,0,-11.27,20.34,57.66
BB,BB07,BB07 1,,Rod Hgr,OPERATING,0,0,0,0,0,-0.004,0.002,-0.006,0.007,up,0,0.002,100,#NAME?,0,0.006,0,#NAME?,0,0.004,0,10000000000,0,0,-11.27,20.34,57.66
BB,BB07,BB07 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,1,0,1,0.007,0.002,0.022,0.023,down,1,0.002,0,#NAME?,0,0.022,0,#NAME?,0,0.007,0,10000000000,0,0,-11.27,20.34,57.66
BB,BB07,BB07 1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,3,0,3,0.017,0.002,0.006,0.018,down,3,0.002,0,#NAME?,0,0.006,0,#NAME?,0,0.017,0,10000000000,0,0,-11.27,20.34,57.66
BB,BB07,BB07 1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,3,0,3,0.021,0.002,0.022,0.03,down,3,0.002,0,#NAME?,0,0.022,0,#NAME?,0,0.021,0,10000000000,0,0,-11.27,20.34,57.66
BB,BB08,BB08 1,,Rod Hgr,COLD,0,0,-31,0,31,0,0,0.001,0.001,down,31,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-7.28,20.34,57.66
BB,BB08,BB08 1,,Rod Hgr,OPERATING,0,0,-34,0,34,-0.013,0,-0.003,0.013,down,34,0,0,#NAME?,0,0.003,0,#NAME?,0,0.013,0,10000000000,0,0,-7.28,20.34,57.66
BB,BB08,BB08 1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,35,0,35,0.016,0,0.079,0.081,down,35,0,0,#NAME?,0,0.079,0,#NAME?,0,0.016,0,10000000000,0,0,-7.28,20.34,57.66
